ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesOrderNumber,TotalProductCost,SalesAmount
222,2023-10-04,2023-10-16,2023-10-11,26566,SO67746,"13,0863","34,99"
490,2023-10-04,2023-10-16,2023-10-11,26566,SO67746,"41,5723","53,99"
465,2023-10-04,2023-10-16,2023-10-11,26566,SO67746,"9,1593","24,49"
386,2023-10-04,2023-10-16,2023-10-11,26745,SO67747,"713,0798","1120,49"
529,2023-10-04,2023-10-16,2023-10-11,26745,SO67747,"1,4923","3,99"
539,2023-10-04,2023-10-16,2023-10-11,26745,SO67747,"9,3463","24,99"
380,2023-10-04,2023-10-16,2023-10-11,21897,SO67748,"1554,9479","2443,35"
477,2023-10-04,2023-10-16,2023-10-11,21897,SO67748,"1,8663","4,99"
479,2023-10-04,2023-10-16,2023-10-11,21897,SO67748,"3,3623","8,99"
225,2023-10-04,2023-10-16,2023-10-11,21897,SO67748,"6,9223","8,99"
574,2023-10-04,2023-10-16,2023-10-11,27106,SO67749,"1481,9379","2384,07"
573,2023-10-04,2023-10-16,2023-10-11,27296,SO67750,"1481,9379","2384,07"
225,2023-10-04,2023-10-16,2023-10-11,27296,SO67750,"6,9223","8,99"
490,2023-10-04,2023-10-16,2023-10-11,27296,SO67750,"41,5723","53,99"
574,2023-10-04,2023-10-16,2023-10-11,27294,SO67751,"1481,9379","2384,07"
214,2023-10-04,2023-10-16,2023-10-11,27294,SO67751,"13,0863","34,99"
231,2023-10-04,2023-10-16,2023-10-11,27294,SO67751,"38,4923","49,99"
578,2023-10-04,2023-10-16,2023-10-11,25977,SO67752,"755,1508","1214,85"
217,2023-10-04,2023-10-16,2023-10-11,25977,SO67752,"13,0863","34,99"
560,2023-10-04,2023-10-16,2023-10-11,25986,SO67753,"755,1508","1214,85"
222,2023-10-04,2023-10-16,2023-10-11,25986,SO67753,"13,0863","34,99"
605,2023-10-04,2023-10-16,2023-10-11,23815,SO67754,"343,6496","539,99"
529,2023-10-04,2023-10-16,2023-10-11,23815,SO67754,"1,4923","3,99"
538,2023-10-04,2023-10-16,2023-10-11,23815,SO67754,"8,0373","21,49"
486,2023-10-04,2023-10-16,2023-10-11,23815,SO67754,"59,466","159,00"
604,2023-10-04,2023-10-16,2023-10-11,23454,SO67755,"343,6496","539,99"
538,2023-10-04,2023-10-16,2023-10-11,23454,SO67755,"8,0373","21,49"
529,2023-10-04,2023-10-16,2023-10-11,23454,SO67755,"1,4923","3,99"
480,2023-10-04,2023-10-16,2023-10-11,23454,SO67755,"0,8565","2,29"
584,2023-10-04,2023-10-16,2023-10-11,23723,SO67756,"343,6496","539,99"
479,2023-10-04,2023-10-16,2023-10-11,23723,SO67756,"3,3623","8,99"
477,2023-10-04,2023-10-16,2023-10-11,23723,SO67756,"1,8663","4,99"
228,2023-10-04,2023-10-16,2023-10-11,23723,SO67756,"38,4923","49,99"
467,2023-10-04,2023-10-16,2023-10-11,23723,SO67756,"9,1593","24,49"
386,2023-10-04,2023-10-16,2023-10-11,14885,SO67757,"713,0798","1120,49"
217,2023-10-04,2023-10-16,2023-10-11,14885,SO67757,"13,0863","34,99"
386,2023-10-04,2023-10-16,2023-10-11,20186,SO67758,"713,0798","1120,49"
581,2023-10-04,2023-10-16,2023-10-11,18502,SO67759,"1082,51","1700,99"
217,2023-10-04,2023-10-16,2023-10-11,18502,SO67759,"13,0863","34,99"
463,2023-10-04,2023-10-16,2023-10-11,18502,SO67759,"9,1593","24,49"
225,2023-10-04,2023-10-16,2023-10-11,18228,SO67760,"6,9223","8,99"
582,2023-10-04,2023-10-16,2023-10-11,18228,SO67760,"1082,51","1700,99"
604,2023-10-04,2023-10-16,2023-10-11,13770,SO67761,"343,6496","539,99"
584,2023-10-04,2023-10-16,2023-10-11,27009,SO67762,"343,6496","539,99"
217,2023-10-04,2023-10-16,2023-10-11,27009,SO67762,"13,0863","34,99"
605,2023-10-04,2023-10-16,2023-10-11,24698,SO67763,"343,6496","539,99"
222,2023-10-04,2023-10-16,2023-10-11,24698,SO67763,"13,0863","34,99"
564,2023-10-04,2023-10-16,2023-10-11,15676,SO67764,"1481,9379","2384,07"
222,2023-10-04,2023-10-16,2023-10-11,15676,SO67764,"13,0863","34,99"
539,2023-10-05,2023-10-17,2023-10-12,17281,SO67765,"9,3463","24,99"
539,2023-10-05,2023-10-17,2023-10-12,14018,SO67766,"9,3463","24,99"
539,2023-10-05,2023-10-17,2023-10-12,14315,SO67767,"9,3463","24,99"
480,2023-10-05,2023-10-17,2023-10-12,14315,SO67767,"0,8565","2,29"
484,2023-10-05,2023-10-17,2023-10-12,14315,SO67767,"2,9733","7,95"
536,2023-10-05,2023-10-17,2023-10-12,16697,SO67768,"11,2163","29,99"
528,2023-10-05,2023-10-17,2023-10-12,20986,SO67769,"1,8663","4,99"
480,2023-10-05,2023-10-17,2023-10-12,20986,SO67769,"0,8565","2,29"
477,2023-10-05,2023-10-17,2023-10-12,23644,SO67770,"1,8663","4,99"
217,2023-10-05,2023-10-17,2023-10-12,23644,SO67770,"13,0863","34,99"
475,2023-10-05,2023-10-17,2023-10-12,26671,SO67771,"26,1763","69,99"
480,2023-10-05,2023-10-17,2023-10-12,15434,SO67772,"0,8565","2,29"
479,2023-10-05,2023-10-17,2023-10-12,20224,SO67773,"3,3623","8,99"
477,2023-10-05,2023-10-17,2023-10-12,20224,SO67773,"1,8663","4,99"
588,2023-10-05,2023-10-17,2023-10-12,16428,SO67774,"419,7784","769,49"
536,2023-10-05,2023-10-17,2023-10-12,16428,SO67774,"11,2163","29,99"
528,2023-10-05,2023-10-17,2023-10-12,16428,SO67774,"1,8663","4,99"
217,2023-10-05,2023-10-17,2023-10-12,16428,SO67774,"13,0863","34,99"
590,2023-10-05,2023-10-17,2023-10-12,17965,SO67775,"419,7784","769,49"
228,2023-10-05,2023-10-17,2023-10-12,17965,SO67775,"38,4923","49,99"
357,2023-10-05,2023-10-17,2023-10-12,16424,SO67776,"1265,6195","2319,99"
485,2023-10-05,2023-10-17,2023-10-12,16424,SO67776,"8,2205","21,98"
357,2023-10-05,2023-10-17,2023-10-12,12735,SO67777,"1265,6195","2319,99"
214,2023-10-05,2023-10-17,2023-10-12,12735,SO67777,"13,0863","34,99"
359,2023-10-05,2023-10-17,2023-10-12,14155,SO67778,"1251,9813","2294,99"
483,2023-10-05,2023-10-17,2023-10-12,14155,SO67778,"44,88","120,00"
588,2023-10-05,2023-10-17,2023-10-12,14701,SO67779,"419,7784","769,49"
477,2023-10-05,2023-10-17,2023-10-12,14701,SO67779,"1,8663","4,99"
478,2023-10-05,2023-10-17,2023-10-12,14701,SO67779,"3,7363","9,99"
222,2023-10-05,2023-10-17,2023-10-12,14701,SO67779,"13,0863","34,99"
583,2023-10-05,2023-10-17,2023-10-12,17998,SO67780,"1082,51","1700,99"
581,2023-10-05,2023-10-17,2023-10-12,18027,SO67781,"1082,51","1700,99"
217,2023-10-05,2023-10-17,2023-10-12,18027,SO67781,"13,0863","34,99"
480,2023-10-05,2023-10-17,2023-10-12,11276,SO67782,"0,8565","2,29"
484,2023-10-05,2023-10-17,2023-10-12,11276,SO67782,"2,9733","7,95"
529,2023-10-05,2023-10-17,2023-10-12,29269,SO67783,"1,4923","3,99"
231,2023-10-05,2023-10-17,2023-10-12,11844,SO67784,"38,4923","49,99"
539,2023-10-05,2023-10-17,2023-10-12,28974,SO67785,"9,3463","24,99"
535,2023-10-05,2023-10-17,2023-10-12,26494,SO67786,"9,3463","24,99"
480,2023-10-05,2023-10-17,2023-10-12,26494,SO67786,"0,8565","2,29"
541,2023-10-05,2023-10-17,2023-10-12,26255,SO67787,"10,8423","28,99"
530,2023-10-05,2023-10-17,2023-10-12,26255,SO67787,"1,8663","4,99"
480,2023-10-05,2023-10-17,2023-10-12,26255,SO67787,"0,8565","2,29"
538,2023-10-05,2023-10-17,2023-10-12,27422,SO67788,"8,0373","21,49"
529,2023-10-05,2023-10-17,2023-10-12,27422,SO67788,"1,4923","3,99"
214,2023-10-05,2023-10-17,2023-10-12,27422,SO67788,"13,0863","34,99"
540,2023-10-05,2023-10-17,2023-10-12,24448,SO67789,"12,1924","32,60"
529,2023-10-05,2023-10-17,2023-10-12,24448,SO67789,"1,4923","3,99"
222,2023-10-05,2023-10-17,2023-10-12,24448,SO67789,"13,0863","34,99"
535,2023-10-05,2023-10-17,2023-10-12,26284,SO67790,"9,3463","24,99"
480,2023-10-05,2023-10-17,2023-10-12,26284,SO67790,"0,8565","2,29"
536,2023-10-05,2023-10-17,2023-10-12,11659,SO67791,"11,2163","29,99"
480,2023-10-05,2023-10-17,2023-10-12,11659,SO67791,"0,8565","2,29"
478,2023-10-05,2023-10-17,2023-10-12,21760,SO67792,"3,7363","9,99"
477,2023-10-05,2023-10-17,2023-10-12,21760,SO67792,"1,8663","4,99"
217,2023-10-05,2023-10-17,2023-10-12,21760,SO67792,"13,0863","34,99"
478,2023-10-05,2023-10-17,2023-10-12,15468,SO67793,"3,7363","9,99"
477,2023-10-05,2023-10-17,2023-10-12,15468,SO67793,"1,8663","4,99"
477,2023-10-05,2023-10-17,2023-10-12,20774,SO67794,"1,8663","4,99"
478,2023-10-05,2023-10-17,2023-10-12,20774,SO67794,"3,7363","9,99"
484,2023-10-05,2023-10-17,2023-10-12,20774,SO67794,"2,9733","7,95"
225,2023-10-05,2023-10-17,2023-10-12,18913,SO67795,"6,9223","8,99"
476,2023-10-05,2023-10-17,2023-10-12,18913,SO67795,"26,1763","69,99"
474,2023-10-05,2023-10-17,2023-10-12,20742,SO67796,"26,1763","69,99"
228,2023-10-05,2023-10-17,2023-10-12,20742,SO67796,"38,4923","49,99"
225,2023-10-05,2023-10-17,2023-10-12,20742,SO67796,"6,9223","8,99"
528,2023-10-05,2023-10-17,2023-10-12,15573,SO67797,"1,8663","4,99"
528,2023-10-05,2023-10-17,2023-10-12,15563,SO67798,"1,8663","4,99"
214,2023-10-05,2023-10-17,2023-10-12,15563,SO67798,"13,0863","34,99"
225,2023-10-05,2023-10-17,2023-10-12,29259,SO67799,"6,9223","8,99"
477,2023-10-05,2023-10-17,2023-10-12,29259,SO67799,"1,8663","4,99"
528,2023-10-05,2023-10-17,2023-10-12,15296,SO67800,"1,8663","4,99"
480,2023-10-05,2023-10-17,2023-10-12,15296,SO67800,"0,8565","2,29"
475,2023-10-05,2023-10-17,2023-10-12,14542,SO67801,"26,1763","69,99"
225,2023-10-05,2023-10-17,2023-10-12,14542,SO67801,"6,9223","8,99"
529,2023-10-05,2023-10-17,2023-10-12,15701,SO67802,"1,4923","3,99"
540,2023-10-05,2023-10-17,2023-10-12,15701,SO67802,"12,1924","32,60"
222,2023-10-05,2023-10-17,2023-10-12,15701,SO67802,"13,0863","34,99"
485,2023-10-05,2023-10-17,2023-10-12,19050,SO67803,"8,2205","21,98"
217,2023-10-05,2023-10-17,2023-10-12,19050,SO67803,"13,0863","34,99"
535,2023-10-05,2023-10-17,2023-10-12,16473,SO67804,"9,3463","24,99"
477,2023-10-05,2023-10-17,2023-10-12,24045,SO67805,"1,8663","4,99"
477,2023-10-05,2023-10-17,2023-10-12,19180,SO67806,"1,8663","4,99"
214,2023-10-05,2023-10-17,2023-10-12,19180,SO67806,"13,0863","34,99"
477,2023-10-05,2023-10-17,2023-10-12,22496,SO67807,"1,8663","4,99"
225,2023-10-05,2023-10-17,2023-10-12,22496,SO67807,"6,9223","8,99"
214,2023-10-05,2023-10-17,2023-10-12,22496,SO67807,"13,0863","34,99"
538,2023-10-05,2023-10-17,2023-10-12,26212,SO67808,"8,0373","21,49"
480,2023-10-05,2023-10-17,2023-10-12,26212,SO67808,"0,8565","2,29"
530,2023-10-05,2023-10-17,2023-10-12,24715,SO67809,"1,8663","4,99"
467,2023-10-05,2023-10-17,2023-10-12,24715,SO67809,"9,1593","24,49"
541,2023-10-05,2023-10-17,2023-10-12,12567,SO67810,"10,8423","28,99"
530,2023-10-05,2023-10-17,2023-10-12,12567,SO67810,"1,8663","4,99"
530,2023-10-05,2023-10-17,2023-10-12,17723,SO67811,"1,8663","4,99"
479,2023-10-05,2023-10-17,2023-10-12,17723,SO67811,"3,3623","8,99"
477,2023-10-05,2023-10-17,2023-10-12,17723,SO67811,"1,8663","4,99"
530,2023-10-05,2023-10-17,2023-10-12,21682,SO67812,"1,8663","4,99"
480,2023-10-05,2023-10-17,2023-10-12,21682,SO67812,"0,8565","2,29"
485,2023-10-05,2023-10-17,2023-10-12,13219,SO67813,"8,2205","21,98"
537,2023-10-05,2023-10-17,2023-10-12,11877,SO67814,"13,09","35,00"
225,2023-10-05,2023-10-17,2023-10-12,12651,SO67815,"6,9223","8,99"
478,2023-10-05,2023-10-17,2023-10-12,12565,SO67816,"3,7363","9,99"
477,2023-10-05,2023-10-17,2023-10-12,12565,SO67816,"1,8663","4,99"
491,2023-10-05,2023-10-17,2023-10-12,12565,SO67816,"41,5723","53,99"
465,2023-10-05,2023-10-17,2023-10-12,12565,SO67816,"9,1593","24,49"
592,2023-10-05,2023-10-17,2023-10-12,19843,SO67817,"308,2179","564,99"
363,2023-10-05,2023-10-17,2023-10-12,16845,SO67818,"1251,9813","2294,99"
485,2023-10-05,2023-10-17,2023-10-12,16845,SO67818,"8,2205","21,98"
472,2023-10-05,2023-10-17,2023-10-12,16845,SO67818,"23,749","63,50"
361,2023-10-05,2023-10-17,2023-10-12,16111,SO67819,"1251,9813","2294,99"
485,2023-10-05,2023-10-17,2023-10-12,16111,SO67819,"8,2205","21,98"
478,2023-10-05,2023-10-17,2023-10-12,16111,SO67819,"3,7363","9,99"
477,2023-10-05,2023-10-17,2023-10-12,16111,SO67819,"1,8663","4,99"
482,2023-10-05,2023-10-17,2023-10-12,16111,SO67819,"3,3623","8,99"
570,2023-10-05,2023-10-17,2023-10-12,27763,SO67820,"461,4448","742,35"
541,2023-10-05,2023-10-17,2023-10-12,27763,SO67820,"10,8423","28,99"
225,2023-10-05,2023-10-17,2023-10-12,27763,SO67820,"6,9223","8,99"
530,2023-10-05,2023-10-17,2023-10-12,27763,SO67820,"1,8663","4,99"
567,2023-10-05,2023-10-17,2023-10-12,27771,SO67821,"461,4448","742,35"
214,2023-10-05,2023-10-17,2023-10-12,27771,SO67821,"13,0863","34,99"
568,2023-10-05,2023-10-17,2023-10-12,20923,SO67822,"461,4448","742,35"
214,2023-10-05,2023-10-17,2023-10-12,20923,SO67822,"13,0863","34,99"
577,2023-10-05,2023-10-17,2023-10-12,12623,SO67823,"755,1508","1214,85"
530,2023-10-05,2023-10-17,2023-10-12,12623,SO67823,"1,8663","4,99"
541,2023-10-05,2023-10-17,2023-10-12,12623,SO67823,"10,8423","28,99"
480,2023-10-05,2023-10-17,2023-10-12,12623,SO67823,"0,8565","2,29"
578,2023-10-05,2023-10-17,2023-10-12,12874,SO67824,"755,1508","1214,85"
388,2023-10-05,2023-10-17,2023-10-12,17922,SO67825,"713,0798","1120,49"
479,2023-10-05,2023-10-17,2023-10-12,17922,SO67825,"3,3623","8,99"
477,2023-10-05,2023-10-17,2023-10-12,17922,SO67825,"1,8663","4,99"
487,2023-10-05,2023-10-17,2023-10-12,17922,SO67825,"20,5663","54,99"
491,2023-10-05,2023-10-17,2023-10-12,17922,SO67825,"41,5723","53,99"
604,2023-10-05,2023-10-17,2023-10-12,27719,SO67826,"343,6496","539,99"
222,2023-10-05,2023-10-17,2023-10-12,27719,SO67826,"13,0863","34,99"
463,2023-10-05,2023-10-17,2023-10-12,27719,SO67826,"9,1593","24,49"
606,2023-10-05,2023-10-17,2023-10-12,25563,SO67827,"343,6496","539,99"
380,2023-10-05,2023-10-17,2023-10-12,21943,SO67828,"1554,9479","2443,35"
353,2023-10-05,2023-10-17,2023-10-12,15595,SO67829,"1265,6195","2319,99"
567,2023-10-05,2023-10-17,2023-10-12,29264,SO67830,"461,4448","742,35"
477,2023-10-05,2023-10-17,2023-10-12,29264,SO67830,"1,8663","4,99"
479,2023-10-05,2023-10-17,2023-10-12,29264,SO67830,"3,3623","8,99"
234,2023-10-05,2023-10-17,2023-10-12,29264,SO67830,"38,4923","49,99"
563,2023-10-05,2023-10-17,2023-10-12,27449,SO67831,"1481,9379","2384,07"
479,2023-10-05,2023-10-17,2023-10-12,27449,SO67831,"3,3623","8,99"
477,2023-10-05,2023-10-17,2023-10-12,27449,SO67831,"1,8663","4,99"
217,2023-10-05,2023-10-17,2023-10-12,27449,SO67831,"13,0863","34,99"
606,2023-10-05,2023-10-17,2023-10-12,23463,SO67832,"343,6496","539,99"
222,2023-10-05,2023-10-17,2023-10-12,23463,SO67832,"13,0863","34,99"
583,2023-10-05,2023-10-17,2023-10-12,18545,SO67833,"1082,51","1700,99"
539,2023-10-05,2023-10-17,2023-10-12,18545,SO67833,"9,3463","24,99"
581,2023-10-05,2023-10-17,2023-10-12,18553,SO67834,"1082,51","1700,99"
580,2023-10-05,2023-10-17,2023-10-12,17586,SO67835,"1082,51","1700,99"
231,2023-10-05,2023-10-17,2023-10-12,17586,SO67835,"38,4923","49,99"
384,2023-10-05,2023-10-17,2023-10-12,25308,SO67836,"713,0798","1120,49"
568,2023-10-05,2023-10-17,2023-10-12,14305,SO67837,"461,4448","742,35"
489,2023-10-05,2023-10-17,2023-10-12,14305,SO67837,"41,5723","53,99"
561,2023-10-05,2023-10-17,2023-10-12,13011,SO67838,"1481,9379","2384,07"
530,2023-10-05,2023-10-17,2023-10-12,13011,SO67838,"1,8663","4,99"
541,2023-10-05,2023-10-17,2023-10-12,13011,SO67838,"10,8423","28,99"
214,2023-10-05,2023-10-17,2023-10-12,13011,SO67838,"13,0863","34,99"
484,2023-10-06,2023-10-18,2023-10-13,11865,SO67839,"2,9733","7,95"
231,2023-10-06,2023-10-18,2023-10-13,11857,SO67840,"38,4923","49,99"
528,2023-10-06,2023-10-18,2023-10-13,11948,SO67841,"1,8663","4,99"
535,2023-10-06,2023-10-18,2023-10-13,11948,SO67841,"9,3463","24,99"
480,2023-10-06,2023-10-18,2023-10-13,11948,SO67841,"0,8565","2,29"
536,2023-10-06,2023-10-18,2023-10-13,16181,SO67842,"11,2163","29,99"
528,2023-10-06,2023-10-18,2023-10-13,16181,SO67842,"1,8663","4,99"
222,2023-10-06,2023-10-18,2023-10-13,16181,SO67842,"13,0863","34,99"
473,2023-10-06,2023-10-18,2023-10-13,16181,SO67842,"23,749","63,50"
537,2023-10-06,2023-10-18,2023-10-13,21884,SO67843,"13,09","35,00"
528,2023-10-06,2023-10-18,2023-10-13,21884,SO67843,"1,8663","4,99"
217,2023-10-06,2023-10-18,2023-10-13,21884,SO67843,"13,0863","34,99"
528,2023-10-06,2023-10-18,2023-10-13,27149,SO67844,"1,8663","4,99"
537,2023-10-06,2023-10-18,2023-10-13,27149,SO67844,"13,09","35,00"
480,2023-10-06,2023-10-18,2023-10-13,27149,SO67844,"0,8565","2,29"
477,2023-10-06,2023-10-18,2023-10-13,22918,SO67845,"1,8663","4,99"
530,2023-10-06,2023-10-18,2023-10-13,27580,SO67846,"1,8663","4,99"
217,2023-10-06,2023-10-18,2023-10-13,27580,SO67846,"13,0863","34,99"
214,2023-10-06,2023-10-18,2023-10-13,15721,SO67847,"13,0863","34,99"
355,2023-10-06,2023-10-18,2023-10-13,12736,SO67848,"1265,6195","2319,99"
477,2023-10-06,2023-10-18,2023-10-13,12736,SO67848,"1,8663","4,99"
478,2023-10-06,2023-10-18,2023-10-13,12736,SO67848,"3,7363","9,99"
489,2023-10-06,2023-10-18,2023-10-13,12736,SO67848,"41,5723","53,99"
355,2023-10-06,2023-10-18,2023-10-13,19057,SO67849,"1265,6195","2319,99"
480,2023-10-06,2023-10-18,2023-10-13,19057,SO67849,"0,8565","2,29"
357,2023-10-06,2023-10-18,2023-10-13,14702,SO67850,"1265,6195","2319,99"
478,2023-10-06,2023-10-18,2023-10-13,14702,SO67850,"3,7363","9,99"
222,2023-10-06,2023-10-18,2023-10-13,14702,SO67850,"13,0863","34,99"
225,2023-10-06,2023-10-18,2023-10-13,14702,SO67850,"6,9223","8,99"
372,2023-10-06,2023-10-18,2023-10-13,25796,SO67851,"1554,9479","2443,35"
540,2023-10-06,2023-10-18,2023-10-13,25796,SO67851,"12,1924","32,60"
590,2023-10-06,2023-10-18,2023-10-13,19419,SO67852,"419,7784","769,49"
237,2023-10-06,2023-10-18,2023-10-13,19419,SO67852,"38,4923","49,99"
582,2023-10-06,2023-10-18,2023-10-13,18008,SO67853,"1082,51","1700,99"
231,2023-10-06,2023-10-18,2023-10-13,18008,SO67853,"38,4923","49,99"
225,2023-10-06,2023-10-18,2023-10-13,18008,SO67853,"6,9223","8,99"
529,2023-10-06,2023-10-18,2023-10-13,29134,SO67854,"1,4923","3,99"
480,2023-10-06,2023-10-18,2023-10-13,29134,SO67854,"0,8565","2,29"
541,2023-10-06,2023-10-18,2023-10-13,26258,SO67855,"10,8423","28,99"
530,2023-10-06,2023-10-18,2023-10-13,26258,SO67855,"1,8663","4,99"
480,2023-10-06,2023-10-18,2023-10-13,26258,SO67855,"0,8565","2,29"
540,2023-10-06,2023-10-18,2023-10-13,24758,SO67856,"12,1924","32,60"
480,2023-10-06,2023-10-18,2023-10-13,24758,SO67856,"0,8565","2,29"
529,2023-10-06,2023-10-18,2023-10-13,24765,SO67857,"1,4923","3,99"
540,2023-10-06,2023-10-18,2023-10-13,24765,SO67857,"12,1924","32,60"
225,2023-10-06,2023-10-18,2023-10-13,24765,SO67857,"6,9223","8,99"
490,2023-10-06,2023-10-18,2023-10-13,24765,SO67857,"41,5723","53,99"
529,2023-10-06,2023-10-18,2023-10-13,24288,SO67858,"1,4923","3,99"
540,2023-10-06,2023-10-18,2023-10-13,24288,SO67858,"12,1924","32,60"
217,2023-10-06,2023-10-18,2023-10-13,24288,SO67858,"13,0863","34,99"
540,2023-10-06,2023-10-18,2023-10-13,24519,SO67859,"12,1924","32,60"
529,2023-10-06,2023-10-18,2023-10-13,24519,SO67859,"1,4923","3,99"
480,2023-10-06,2023-10-18,2023-10-13,24519,SO67859,"0,8565","2,29"
540,2023-10-06,2023-10-18,2023-10-13,15859,SO67860,"12,1924","32,60"
480,2023-10-06,2023-10-18,2023-10-13,15859,SO67860,"0,8565","2,29"
540,2023-10-06,2023-10-18,2023-10-13,23800,SO67861,"12,1924","32,60"
529,2023-10-06,2023-10-18,2023-10-13,23800,SO67861,"1,4923","3,99"
214,2023-10-06,2023-10-18,2023-10-13,23800,SO67861,"13,0863","34,99"
536,2023-10-06,2023-10-18,2023-10-13,22101,SO67862,"11,2163","29,99"
480,2023-10-06,2023-10-18,2023-10-13,22101,SO67862,"0,8565","2,29"
536,2023-10-06,2023-10-18,2023-10-13,22102,SO67863,"11,2163","29,99"
528,2023-10-06,2023-10-18,2023-10-13,22102,SO67863,"1,8663","4,99"
228,2023-10-06,2023-10-18,2023-10-13,22102,SO67863,"38,4923","49,99"
536,2023-10-06,2023-10-18,2023-10-13,11505,SO67864,"11,2163","29,99"
528,2023-10-06,2023-10-18,2023-10-13,11505,SO67864,"1,8663","4,99"
480,2023-10-06,2023-10-18,2023-10-13,11505,SO67864,"0,8565","2,29"
484,2023-10-06,2023-10-18,2023-10-13,11505,SO67864,"2,9733","7,95"
478,2023-10-06,2023-10-18,2023-10-13,22053,SO67865,"3,7363","9,99"
476,2023-10-06,2023-10-18,2023-10-13,20305,SO67866,"26,1763","69,99"
476,2023-10-06,2023-10-18,2023-10-13,19799,SO67867,"26,1763","69,99"
481,2023-10-06,2023-10-18,2023-10-13,19799,SO67867,"3,3623","8,99"
477,2023-10-06,2023-10-18,2023-10-13,11200,SO67868,"1,8663","4,99"
528,2023-10-06,2023-10-18,2023-10-13,14384,SO67869,"1,8663","4,99"
222,2023-10-06,2023-10-18,2023-10-13,14384,SO67869,"13,0863","34,99"
491,2023-10-06,2023-10-18,2023-10-13,14384,SO67869,"41,5723","53,99"
528,2023-10-06,2023-10-18,2023-10-13,15282,SO67870,"1,8663","4,99"
480,2023-10-06,2023-10-18,2023-10-13,15282,SO67870,"0,8565","2,29"
528,2023-10-06,2023-10-18,2023-10-13,14693,SO67871,"1,8663","4,99"
217,2023-10-06,2023-10-18,2023-10-13,14693,SO67871,"13,0863","34,99"
528,2023-10-06,2023-10-18,2023-10-13,20557,SO67872,"1,8663","4,99"
535,2023-10-06,2023-10-18,2023-10-13,20557,SO67872,"9,3463","24,99"
222,2023-10-06,2023-10-18,2023-10-13,20557,SO67872,"13,0863","34,99"
540,2023-10-06,2023-10-18,2023-10-13,12862,SO67873,"12,1924","32,60"
222,2023-10-06,2023-10-18,2023-10-13,12862,SO67873,"13,0863","34,99"
234,2023-10-06,2023-10-18,2023-10-13,12862,SO67873,"38,4923","49,99"
529,2023-10-06,2023-10-18,2023-10-13,15108,SO67874,"1,4923","3,99"
540,2023-10-06,2023-10-18,2023-10-13,15108,SO67874,"12,1924","32,60"
217,2023-10-06,2023-10-18,2023-10-13,15108,SO67874,"13,0863","34,99"
231,2023-10-06,2023-10-18,2023-10-13,15108,SO67874,"38,4923","49,99"
535,2023-10-06,2023-10-18,2023-10-13,20571,SO67875,"9,3463","24,99"
536,2023-10-06,2023-10-18,2023-10-13,21831,SO67876,"11,2163","29,99"
528,2023-10-06,2023-10-18,2023-10-13,21831,SO67876,"1,8663","4,99"
530,2023-10-06,2023-10-18,2023-10-13,15712,SO67877,"1,8663","4,99"
479,2023-10-06,2023-10-18,2023-10-13,15712,SO67877,"3,3623","8,99"
477,2023-10-06,2023-10-18,2023-10-13,15712,SO67877,"1,8663","4,99"
485,2023-10-06,2023-10-18,2023-10-13,13294,SO67878,"8,2205","21,98"
478,2023-10-06,2023-10-18,2023-10-13,13294,SO67878,"3,7363","9,99"
477,2023-10-06,2023-10-18,2023-10-13,13294,SO67878,"1,8663","4,99"
231,2023-10-06,2023-10-18,2023-10-13,13294,SO67878,"38,4923","49,99"
485,2023-10-06,2023-10-18,2023-10-13,13172,SO67879,"8,2205","21,98"
480,2023-10-06,2023-10-18,2023-10-13,13172,SO67879,"0,8565","2,29"
485,2023-10-06,2023-10-18,2023-10-13,12910,SO67880,"8,2205","21,98"
214,2023-10-06,2023-10-18,2023-10-13,12910,SO67880,"13,0863","34,99"
485,2023-10-06,2023-10-18,2023-10-13,13207,SO67881,"8,2205","21,98"
473,2023-10-06,2023-10-18,2023-10-13,13207,SO67881,"23,749","63,50"
599,2023-10-06,2023-10-18,2023-10-13,16122,SO67882,"294,5797","539,99"
535,2023-10-06,2023-10-18,2023-10-13,16122,SO67882,"9,3463","24,99"
528,2023-10-06,2023-10-18,2023-10-13,16122,SO67882,"1,8663","4,99"
363,2023-10-06,2023-10-18,2023-10-13,16908,SO67883,"1251,9813","2294,99"
485,2023-10-06,2023-10-18,2023-10-13,16908,SO67883,"8,2205","21,98"
234,2023-10-06,2023-10-18,2023-10-13,16908,SO67883,"38,4923","49,99"
357,2023-10-06,2023-10-18,2023-10-13,18377,SO67884,"1265,6195","2319,99"
528,2023-10-06,2023-10-18,2023-10-13,18377,SO67884,"1,8663","4,99"
537,2023-10-06,2023-10-18,2023-10-13,18377,SO67884,"13,09","35,00"
217,2023-10-06,2023-10-18,2023-10-13,18377,SO67884,"13,0863","34,99"
355,2023-10-06,2023-10-18,2023-10-13,16100,SO67885,"1265,6195","2319,99"
478,2023-10-06,2023-10-18,2023-10-13,16100,SO67885,"3,7363","9,99"
477,2023-10-06,2023-10-18,2023-10-13,16100,SO67885,"1,8663","4,99"
222,2023-10-06,2023-10-18,2023-10-13,16100,SO67885,"13,0863","34,99"
565,2023-10-06,2023-10-18,2023-10-13,28698,SO67886,"461,4448","742,35"
479,2023-10-06,2023-10-18,2023-10-13,28698,SO67886,"3,3623","8,99"
